id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
787570,VA,INDIVIDUAL,6 years,"Fidura & Associates, Inc.",C,RENT,2021-06-11,2021-04-16,2021-07-14,Fully Paid,2021-08-14,991125,Debt Consolidation,C4,36 months,Source Verified,67000.00,0.1592,69.13,0.1479,2000.00,24,2488.00
1029847,MI,INDIVIDUAL,7 years,inalfa roof systems,C,RENT,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1249126,Debt Consolidation,C1,36 months,Source Verified,38400.00,0.1256,108.58,0.1349,3200.00,18,3909.00
427548,TX,INDIVIDUAL,5 years,Childress County Sheriff's Office,C,RENT,2021-07-09,2021-05-16,2021-08-12,Fully Paid,2021-09-12,505200,Debt Consolidation,C2,36 months,Source Verified,34000.00,0.2305,403.42,0.1284,12000.00,23,14523.00
799136,NY,INDIVIDUAL,10+ years,matcheyewear,C,RENT,2021-07-11,2021-04-16,2021-07-14,Fully Paid,2021-08-14,1004301,Debt Consolidation,C1,36 months,Source Verified,72000.00,0.1763,404.27,0.1299,12000.00,24,14554.00
713509,FL,INDIVIDUAL,10+ years,Walgreens,C,RENT,2021-03-11,2021-05-16,2021-04-12,Fully Paid,2021-05-12,906748,Debt Consolidation,C5,36 months,Source Verified,54000.00,0.1242,51.40,0.1417,1500.00,13,1685.00
370852,GA,INDIVIDUAL,3 years,"Milner, Inc",C,RENT,2021-01-09,2021-03-16,2021-02-11,Fully Paid,2021-03-11,388014,Debt Consolidation,C2,36 months,Source Verified,50000.00,0.1860,268.95,0.1284,8000.00,17,9501.00
860571,FL,INDIVIDUAL,4 years,Ocean Reef Club,C,RENT,2021-08-11,2021-05-16,2021-07-12,Fully Paid,2021-08-12,1073374,Debt Consolidation,C2,36 months,Source Verified,55000.00,0.1671,271.45,0.1349,8000.00,23,8805.00
606510,IL,INDIVIDUAL,6 years,Sunnrise Asiisted Living,C,RENT,2021-11-10,2021-04-16,2021-11-13,Fully Paid,2021-12-13,778057,Debt Consolidation,C2,36 months,Source Verified,40000.00,0.0816,167.54,0.1261,5000.00,22,6031.00
802260,AZ,INDIVIDUAL,4 years,Home depot,D,RENT,2021-07-11,2021-04-16,2021-10-12,Fully Paid,2021-11-12,1007897,Debt Consolidation,D2,36 months,Source Verified,44000.00,0.0976,246.07,0.1599,7000.00,17,8172.00
492091,CA,INDIVIDUAL,9 years,National University,D,RENT,2021-04-10,2021-06-13,2021-05-13,Fully Paid,2021-06-13,629192,Debt Consolidation,D1,36 months,Source Verified,22000.00,0.0944,344.65,0.1459,10000.00,19,12408.00
1051194,MN,INDIVIDUAL,10+ years,itasca County,D,RENT,2021-12-11,2021-05-16,2021-07-15,Fully Paid,2021-08-15,1282282,Debt Consolidation,D2,36 months,Source Verified,52000.00,0.1742,248.77,0.1677,7000.00,23,8942.00
806075,IL,INDIVIDUAL,7 years,CAMELOT CARE CENTERS,D,RENT,2021-07-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1012232,Debt Consolidation,D1,36 months,Source Verified,43955.48,0.2282,272.77,0.1562,7800.00,34,9819.00
761100,HI,INDIVIDUAL,< 1 year,Hotel & Travel Credit Union,D,RENT,2021-05-11,2021-11-08,2021-08-11,Fully Paid,2021-09-11,961494,Debt Consolidation,D1,36 months,Source Verified,24000.00,0.1350,314.73,0.1562,9000.00,26,9232.00
966950,LA,INDIVIDUAL,8 years,L.E. Fletcher Tech Comm College,D,RENT,2021-09-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1187853,Debt Consolidation,D1,36 months,Source Verified,56888.00,0.2042,282.41,0.1629,8000.00,24,10193.00
591994,CA,INDIVIDUAL,< 1 year,Government,E,RENT,2021-10-10,2021-11-02,2021-03-11,Fully Paid,2021-04-11,760342,Debt Consolidation,E2,36 months,Source Verified,62000.00,0.1581,355.64,0.1682,10000.00,17,10412.00
766151,CA,INDIVIDUAL,10+ years,DENT FIX EQUIPMENT,E,MORTGAGE,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,967132,Debt Consolidation,E1,36 months,Source Verified,85000.00,0.0635,130.14,0.1799,3600.00,16,4680.00
591989,CA,INDIVIDUAL,1 year,Ralph's,A,MORTGAGE,2021-10-10,2021-12-12,2021-07-12,Charged Off,2021-08-12,760335,Debt Consolidation,A4,36 months,Verified,21424.00,0.2324,241.11,0.0751,7750.00,10,5259.00
548196,NY,INDIVIDUAL,10+ years,NYC Human Resources Administration,A,MORTGAGE,2021-07-10,2021-04-16,2021-11-11,Charged Off,2021-12-11,706806,Debt Consolidation,A3,36 months,Verified,42000.00,0.1363,185.65,0.0714,6000.00,34,2778.00
1011164,CA,INDIVIDUAL,10+ years,Quest Diagnostics,A,MORTGAGE,2021-11-11,2021-03-14,2021-11-13,Charged Off,2021-12-13,1238013,Debt Consolidation,A3,36 months,Verified,49772.64,0.2626,466.67,0.0751,15000.00,25,11531.00
644887,NJ,INDIVIDUAL,10+ years,East Windsor Regional School District,A,MORTGAGE,2021-01-11,2021-06-13,2021-01-13,Charged Off,2021-02-13,825198,Debt Consolidation,A3,36 months,Verified,98000.00,0.2085,701.48,0.0617,23000.00,38,16835.00
884627,AZ,INDIVIDUAL,10+ years,"SOMBRA HOMES, INC.",A,MORTGAGE,2021-09-11,2021-05-16,2021-03-13,Charged Off,2021-04-13,1100072,Debt Consolidation,A3,36 months,Verified,38484.00,0.2694,194.45,0.0751,6250.00,40,3305.00
792011,KS,INDIVIDUAL,10+ years,corrections corp of america,A,MORTGAGE,2021-06-11,2021-07-14,2021-02-14,Charged Off,2021-03-14,996396,Debt Consolidation,A4,36 months,Verified,45600.00,0.0466,466.53,0.0749,15000.00,9,14780.00
681511,CA,INDIVIDUAL,10+ years,Pratt & Whitney Rocketdyne,A,MORTGAGE,2021-02-11,2021-02-16,2021-09-11,Charged Off,2021-10-11,870541,Debt Consolidation,A4,36 months,Verified,125000.00,0.1984,372.12,0.0729,12000.00,36,2690.00
820653,MA,INDIVIDUAL,3 years,Federal Reserve Bank of Boston,A,MORTGAGE,2021-07-11,2021-12-13,2021-08-13,Charged Off,2021-09-13,1028889,Debt Consolidation,A5,36 months,Verified,83000.00,0.1282,441.89,0.0849,14000.00,14,10488.00
882779,NC,INDIVIDUAL,4 years,Wilson County Schools,A,MORTGAGE,2021-09-11,2021-07-14,2021-07-12,Charged Off,2021-08-12,1098029,Debt Consolidation,A2,36 months,Verified,30000.00,0.2400,30.71,0.0662,1000.00,13,301.00
646576,SC,INDIVIDUAL,4 years,School District of Oconee County,A,MORTGAGE,2021-01-11,2021-06-14,2021-01-14,Charged Off,2021-02-14,827267,Debt Consolidation,A5,36 months,Verified,40000.00,0.1089,377.75,0.0691,12250.00,22,13153.00
892946,FL,INDIVIDUAL,4 years,Farmers Insurance Company,A,MORTGAGE,2021-09-11,2021-05-16,2021-05-13,Charged Off,2021-06-13,1109985,Debt Consolidation,A5,36 months,Verified,71000.00,0.1381,190.52,0.0890,6000.00,24,3620.00
628404,CA,INDIVIDUAL,5 years,California Business Solution,A,MORTGAGE,2021-12-10,2021-05-16,2021-05-12,Charged Off,2021-06-12,805218,Debt Consolidation,A2,36 months,Verified,64800.00,0.1709,333.60,0.0579,11000.00,23,5670.00
1008057,FL,INDIVIDUAL,5 years,GEICO,A,MORTGAGE,2021-11-11,2021-12-13,2021-07-13,Charged Off,2021-08-13,1234724,Debt Consolidation,A2,36 months,Verified,42082.00,0.1831,153.52,0.0662,5000.00,33,3198.00
986991,NY,INDIVIDUAL,5 years,Eldred CSD,A,MORTGAGE,2021-10-11,2021-04-16,2021-05-13,Charged Off,2021-06-13,1210938,Debt Consolidation,A3,36 months,Verified,90111.00,0.2027,777.78,0.0751,25000.00,38,13999.00
501338,NY,INDIVIDUAL,5 years,Unspecified,A,MORTGAGE,2021-04-10,2021-02-13,2021-09-12,Charged Off,2021-10-12,644297,Debt Consolidation,A5,36 months,Verified,108000.00,0.1232,312.81,0.0788,10000.00,47,9192.00
643182,CA,INDIVIDUAL,6 years,Riverside County,A,MORTGAGE,2021-01-11,2021-05-16,2021-06-11,Charged Off,2021-07-11,823142,Debt Consolidation,A5,36 months,Verified,26400.00,0.0927,185.02,0.0691,6000.00,9,924.00
736270,CA,INDIVIDUAL,8 years,Sprint,A,MORTGAGE,2021-05-11,2021-05-16,2021-10-11,Charged Off,2021-11-11,933133,Debt Consolidation,A2,36 months,Verified,39000.00,0.1108,212.29,0.0579,7000.00,16,1056.00
892563,OH,INDIVIDUAL,8 years,Pacific Solid Surface,A,MORTGAGE,2021-10-11,2021-05-16,2021-05-12,Charged Off,2021-06-12,1109519,Debt Consolidation,A2,36 months,Verified,40000.00,0.2151,245.63,0.0662,8000.00,29,1716.00
850711,CA,INDIVIDUAL,< 1 year,TrueCar,A,MORTGAGE,2021-08-11,2021-12-03,2021-11-11,Charged Off,2021-12-11,1027955,Debt Consolidation,A4,36 months,Verified,150000.00,0.1362,1088.56,0.0749,35000.00,22,3673.00
794666,SD,INDIVIDUAL,10+ years,avera mckennan,A,MORTGAGE,2021-07-11,2021-12-13,2021-12-13,Charged Off,2022-01-13,999314,Debt Consolidation,A5,36 months,Verified,72000.00,0.1058,315.63,0.0849,10000.00,48,7552.00
779779,GA,INDIVIDUAL,5 years,Ez Prints Inc,A,MORTGAGE,2021-06-11,2021-05-16,2021-10-12,Charged Off,2021-11-12,982539,Debt Consolidation,A4,36 months,Verified,39996.00,0.2463,375.54,0.0791,12000.00,24,6002.00
590769,DE,INDIVIDUAL,10+ years,Lens Crafters,A,MORTGAGE,2021-10-10,2021-05-16,2021-03-12,Charged Off,2021-04-12,758818,Debt Consolidation,A5,36 months,Verified,26004.00,0.0734,375.38,0.0788,12000.00,14,13773.00
842558,CA,INDIVIDUAL,6 years,California Business Solutions,A,MORTGAGE,2021-08-11,2021-05-16,2021-05-12,Charged Off,2021-06-12,1053242,Debt Consolidation,A4,36 months,Verified,56000.00,0.1534,398.11,0.0749,12800.00,24,3582.00
591054,MI,INDIVIDUAL,9 years,Rich-Ro Dairy,A,MORTGAGE,2021-10-10,2021-05-16,2021-05-11,Charged Off,2021-06-11,759154,Debt Consolidation,A5,36 months,Verified,52000.00,0.0681,375.38,0.0788,12000.00,24,2624.00
618903,MI,INDIVIDUAL,3 years,"Melexis, Inc.",A,MORTGAGE,2021-12-10,2021-05-16,2021-04-12,Charged Off,2021-05-12,793303,Debt Consolidation,A4,36 months,Verified,50000.00,0.1478,443.91,0.0654,22500.00,20,7102.00
984168,CA,INDIVIDUAL,3 years,"American Warehouse Co.,Inc.",A,MORTGAGE,2021-10-11,2021-05-16,2021-12-12,Charged Off,2022-01-12,1207354,Debt Consolidation,A5,36 months,Verified,50400.00,0.0960,476.30,0.0890,15000.00,32,6659.00
767358,NC,INDIVIDUAL,10+ years,New Hanover County Schools,A,MORTGAGE,2021-05-11,2021-01-15,2021-03-13,Charged Off,2021-04-13,968430,Debt Consolidation,A4,36 months,Verified,48000.00,0.1160,139.96,0.0749,4500.00,22,2465.00
635334,NH,INDIVIDUAL,10+ years,Unspecified,A,MORTGAGE,2021-12-10,2021-04-16,2021-12-11,Charged Off,2022-01-11,813878,Debt Consolidation,A4,36 months,Verified,126000.00,0.0626,460.01,0.0654,15000.00,46,5053.00
1026295,IL,INDIVIDUAL,10+ years,Chicago police dept,A,MORTGAGE,2021-11-11,2021-05-16,2021-10-13,Charged Off,2021-11-13,1255458,Debt Consolidation,A5,36 months,Verified,95000.00,0.1679,476.30,0.0890,15000.00,37,10479.00
401630,NM,INDIVIDUAL,2 years,verizon wireless,A,MORTGAGE,2021-05-09,2021-11-01,2021-08-10,Charged Off,2021-09-10,445834,Debt Consolidation,A5,36 months,Verified,57000.00,0.1667,38.52,0.0963,1200.00,13,626.00
870061,FL,INDIVIDUAL,3 years,"doss aviation, inc",A,MORTGAGE,2021-09-11,2021-05-16,2021-01-13,Charged Off,2021-02-13,1084001,Debt Consolidation,A4,36 months,Verified,53148.00,0.1705,777.55,0.0749,25000.00,43,12433.00
752498,PA,INDIVIDUAL,4 years,AMCO,A,MORTGAGE,2021-05-11,2021-05-16,2021-05-13,Charged Off,2021-06-13,952086,Debt Consolidation,A4,36 months,Verified,59000.00,0.1767,391.89,0.0749,14400.00,46,8620.00
662367,CA,INDIVIDUAL,6 years,Medtronic,A,MORTGAGE,2021-01-11,2021-12-08,2021-03-12,Charged Off,2021-04-12,847043,Debt Consolidation,A5,36 months,Verified,48000.00,0.2057,171.49,0.0766,5500.00,39,2357.00
682043,CO,INDIVIDUAL,7 years,Colorado Serenity Magazine,A,MORTGAGE,2021-02-11,2021-05-16,2021-01-12,Charged Off,2021-02-12,871155,Debt Consolidation,A2,36 months,Verified,42000.00,0.0923,326.02,0.0579,10750.00,26,3250.00
434191,FL,INDIVIDUAL,8 years,Allied Medical service inc,A,MORTGAGE,2021-08-09,2021-05-16,2021-12-10,Charged Off,2022-01-10,517809,Debt Consolidation,A5,36 months,Verified,180000.00,0.0433,317.72,0.0894,10000.00,15,2522.00
463901,CA,INDIVIDUAL,1 year,CPU2,B,MORTGAGE,2021-12-09,2021-05-16,2021-08-10,Charged Off,2021-09-10,581025,Debt Consolidation,B3,36 months,Verified,76000.00,0.1072,662.68,0.1183,20000.00,24,5301.00
713534,GA,INDIVIDUAL,1 year,mckesson,B,MORTGAGE,2021-03-11,2021-12-14,2021-11-13,Charged Off,2021-12-13,906780,Debt Consolidation,B4,36 months,Verified,80000.00,0.2898,782.78,0.1074,24000.00,32,24805.00
818925,NC,INDIVIDUAL,10+ years,UNITED STATES POSTAL SERVICE,B,MORTGAGE,2021-07-11,2021-05-16,2021-09-12,Charged Off,2021-10-12,1026961,Debt Consolidation,B2,36 months,Verified,61000.00,0.1092,520.72,0.1059,16000.00,17,6767.00
582903,MO,INDIVIDUAL,10+ years,Charter Communications,B,MORTGAGE,2021-09-10,2021-05-16,2021-09-12,Charged Off,2021-10-12,749065,Debt Consolidation,B4,36 months,Verified,89000.00,0.0822,758.34,0.1149,23000.00,22,20557.00
627586,CA,INDIVIDUAL,10+ years,Unspecified,B,MORTGAGE,2021-12-10,2021-08-13,2021-04-13,Charged Off,2021-05-13,804216,Debt Consolidation,B4,36 months,Verified,65000.00,0.1983,571.05,0.0999,25000.00,21,15700.00
505253,MD,INDIVIDUAL,10+ years,NIH/NIAID,B,MORTGAGE,2021-04-10,2021-12-02,2021-10-11,Charged Off,2021-11-11,650954,Debt Consolidation,B5,36 months,Verified,82000.00,0.1715,822.78,0.1136,25000.00,27,14628.00
869696,MO,INDIVIDUAL,10+ years,Walmart,B,MORTGAGE,2021-09-11,2021-12-13,2021-07-13,Charged Off,2021-08-13,1083586,Debt Consolidation,B5,36 months,Verified,30000.00,0.1156,564.57,0.1199,17000.00,22,12860.00
1012106,CA,INDIVIDUAL,2 years,Unspecified,B,MORTGAGE,2021-11-11,2021-08-14,2021-04-14,Charged Off,2021-05-14,1239227,Debt Consolidation,B3,36 months,Verified,72000.00,0.0857,396.92,0.1171,12000.00,13,11537.00
860335,AK,INDIVIDUAL,2 years,Stone Soup Grop,B,MORTGAGE,2021-08-11,2021-05-16,2021-12-13,Charged Off,2022-01-13,1073143,Debt Consolidation,B3,36 months,Verified,80000.00,0.2346,327.34,0.1099,10000.00,27,8509.00
434074,AZ,INDIVIDUAL,2 years,1)-Yavapai Regional Medical Center 2)- Dr. cantors office,B,MORTGAGE,2021-08-09,2021-11-12,2021-07-11,Charged Off,2021-08-11,517582,Debt Consolidation,B5,36 months,Verified,84996.00,0.0905,522.08,0.1253,15600.00,12,12888.00
375748,MA,INDIVIDUAL,3 years,Seacost nursing and rehab center,B,MORTGAGE,2021-02-09,2021-05-16,2021-06-09,Charged Off,2021-07-09,398265,Debt Consolidation,B5,36 months,Verified,83000.00,0.1268,359.81,0.1221,10800.00,33,11568.00
701569,NC,INDIVIDUAL,4 years,UNC Greensboro,B,MORTGAGE,2021-03-11,2021-11-14,2021-03-14,Charged Off,2021-04-14,893328,Debt Consolidation,B2,36 months,Verified,36300.00,0.1828,161.34,0.1000,5000.00,27,5669.00
445728,CT,INDIVIDUAL,4 years,Cameron Ventures Team LLC,B,MORTGAGE,2021-10-09,2021-04-16,2021-06-12,Charged Off,2021-07-12,544539,Debt Consolidation,B5,36 months,Verified,145000.00,0.0976,301.20,0.1253,9000.00,16,7691.00
1010015,NV,INDIVIDUAL,6 years,Costco,B,MORTGAGE,2021-11-11,2021-03-13,2021-10-12,Charged Off,2021-11-12,1236804,Debt Consolidation,B2,36 months,Verified,40000.00,0.1131,289.09,0.1065,8875.00,16,3561.00
1029200,CA,INDIVIDUAL,6 years,Wells Fargo Bank,B,MORTGAGE,2021-11-11,2021-12-06,2021-02-12,Charged Off,2021-03-12,1258554,Debt Consolidation,B3,36 months,Verified,40000.00,0.1587,148.85,0.1171,4500.00,27,538.00
982018,WI,INDIVIDUAL,8 years,Hentzen Coatings,B,MORTGAGE,2021-10-11,2021-12-15,2021-11-13,Charged Off,2021-12-13,1205205,Debt Consolidation,B1,36 months,Verified,52000.00,0.2511,460.82,0.0991,14300.00,36,9896.00
443815,FL,INDIVIDUAL,8 years,Wal-mart,B,MORTGAGE,2021-10-09,2021-11-04,2021-11-10,Charged Off,2021-12-10,540379,Debt Consolidation,B4,36 months,Verified,50000.00,0.2124,499.50,0.1218,15000.00,10,6952.00
714006,GA,INDIVIDUAL,9 years,AT&T,B,MORTGAGE,2021-03-11,2021-03-14,2021-11-13,Charged Off,2021-12-13,907335,Debt Consolidation,B5,36 months,Verified,95000.00,0.2960,792.72,0.1111,24175.00,34,24422.00
801181,CA,INDIVIDUAL,< 1 year,Beachmint Inc,B,MORTGAGE,2021-07-11,2021-05-16,2021-08-13,Charged Off,2021-09-13,1006737,Debt Consolidation,B3,36 months,Verified,120000.00,0.1932,161.22,0.1099,4925.00,23,5695.00
605989,CA,INDIVIDUAL,10+ years,florez bar and grill,B,MORTGAGE,2021-11-10,2021-05-16,2021-08-13,Charged Off,2021-09-13,777386,Debt Consolidation,B5,36 months,Verified,54000.00,0.0189,162.19,0.1036,5000.00,21,5347.00
977211,OH,INDIVIDUAL,3 years,McConnaughy CPA,B,MORTGAGE,2021-10-11,2021-01-14,2021-08-13,Charged Off,2021-09-13,1199990,Debt Consolidation,B4,36 months,Verified,62400.00,0.0894,284.03,0.1242,8500.00,11,6762.00
767584,NY,INDIVIDUAL,< 1 year,Progenics Pharmaceuticals,B,MORTGAGE,2021-05-11,2021-02-13,2021-10-12,Charged Off,2021-11-12,968729,Debt Consolidation,B5,36 months,Verified,93000.00,0.0717,531.36,0.1199,16000.00,29,5837.00
572867,NY,INDIVIDUAL,10+ years,The Buckingham Research Group,B,MORTGAGE,2021-09-10,2021-04-16,2021-01-12,Charged Off,2021-02-12,736887,Debt Consolidation,B1,36 months,Verified,160000.00,0.1093,778.71,0.1038,24000.00,33,14921.00
738148,NY,INDIVIDUAL,10+ years,IBM Corp,B,MORTGAGE,2021-04-11,2021-05-16,2021-04-13,Charged Off,2021-05-13,935469,Debt Consolidation,B3,36 months,Verified,53000.00,0.0371,778.59,0.1037,24000.00,13,17900.00
424804,AZ,INDIVIDUAL,10+ years,UPS,B,MORTGAGE,2021-07-09,2021-05-16,2021-06-10,Charged Off,2021-07-10,500780,Debt Consolidation,B3,36 months,Verified,57000.00,0.1389,396.17,0.1158,12000.00,28,3049.00
373006,RI,INDIVIDUAL,10+ years,Rhode Island Public Transit Authority,B,MORTGAGE,2021-01-09,2021-04-16,2021-07-10,Charged Off,2021-08-10,392486,Debt Consolidation,B4,36 months,Verified,88268.00,0.0734,497.46,0.1189,15000.00,14,8954.00
413899,CA,INDIVIDUAL,10+ years,coca cola,B,MORTGAGE,2021-08-09,2021-05-16,2021-11-09,Charged Off,2021-12-09,467666,Debt Consolidation,B4,36 months,Verified,70000.00,0.1587,198.99,0.1189,6000.00,45,594.00
360022,CA,INDIVIDUAL,10+ years,covad communications,B,MORTGAGE,2021-11-08,2021-05-16,2021-09-09,Charged Off,2021-10-09,367573,Debt Consolidation,B5,36 months,Verified,93996.00,0.0785,329.57,0.1146,10000.00,26,3293.00
439493,CA,INDIVIDUAL,3 years,"Rx Two Pharmacy Services, Inc",B,MORTGAGE,2021-09-09,2021-05-16,2021-12-11,Charged Off,2022-01-11,530992,Debt Consolidation,B1,36 months,Verified,150000.00,0.0082,656.07,0.1114,20000.00,21,17088.00
623231,IL,INDIVIDUAL,3 years,Northern Trust,B,MORTGAGE,2021-12-11,2021-10-14,2021-05-14,Charged Off,2021-06-14,798733,Debt Consolidation,B5,36 months,Verified,142000.00,0.1328,167.73,0.1269,5000.00,22,5025.00
434309,NV,INDIVIDUAL,4 years,Frehner Construction,B,MORTGAGE,2021-08-09,2021-05-16,2021-02-11,Charged Off,2021-03-11,517966,Debt Consolidation,B2,36 months,Verified,80000.00,0.1113,337.93,0.1148,10250.00,29,5745.00
727942,NV,INDIVIDUAL,4 years,WSP Flack  Kurtz,B,MORTGAGE,2021-04-11,2021-05-13,2021-12-12,Charged Off,2022-01-12,923505,Debt Consolidation,B2,36 months,Verified,80004.00,0.2311,309.77,0.1000,9600.00,38,6165.00
372267,NH,INDIVIDUAL,4 years,Bayer LTD and Core Medical Group,B,MORTGAGE,2021-01-09,2021-05-16,2021-10-11,Charged Off,2021-11-11,390939,Debt Consolidation,B3,36 months,Verified,140000.00,0.0832,330.14,0.1158,10000.00,30,10564.00
410558,FL,INDIVIDUAL,8 years,State Attorney's Office,B,MORTGAGE,2021-06-09,2021-05-16,2021-11-09,Charged Off,2021-12-09,462068,Debt Consolidation,B3,36 months,Verified,47244.00,0.2370,379.66,0.1158,11500.00,17,1897.00
645127,PA,INDIVIDUAL,9 years,PA Dept. of Corrections,B,MORTGAGE,2021-01-11,2021-05-16,2021-03-11,Charged Off,2021-04-11,825498,Debt Consolidation,B3,36 months,Verified,65000.00,0.2391,441.23,0.0962,13750.00,44,881.00
1020342,CT,INDIVIDUAL,10+ years,Pratt & Whitney,B,MORTGAGE,2021-11-11,2021-04-16,2021-05-12,Charged Off,2021-06-12,1249518,Debt Consolidation,B1,36 months,Verified,90000.00,0.0965,451.15,0.0991,14000.00,43,2300.00
519090,TX,INDIVIDUAL,10+ years,Hewlett Packard Company,B,MORTGAGE,2021-05-10,2021-02-13,2021-10-12,Charged Off,2021-11-12,671035,Debt Consolidation,B4,36 months,Verified,120000.00,0.0860,502.47,0.1099,25000.00,21,13814.00
806960,NV,INDIVIDUAL,10+ years,DOD US ARMY civilian,B,MORTGAGE,2021-07-11,2021-10-14,2021-06-12,Charged Off,2021-07-12,1013387,Debt Consolidation,B5,36 months,Verified,136886.00,0.2425,166.05,0.1199,5000.00,28,1954.00
622898,CA,INDIVIDUAL,4 years,Verizon Wireless,B,MORTGAGE,2021-12-10,2021-05-16,2021-09-13,Charged Off,2021-10-13,798310,Debt Consolidation,B5,36 months,Verified,38000.00,0.2018,259.50,0.1036,8000.00,37,9084.00
562261,FL,INDIVIDUAL,5 years,"Pasquale,s and Sons Pizza Company",B,MORTGAGE,2021-08-10,2021-11-06,2021-12-10,Charged Off,2022-01-10,723534,Debt Consolidation,B1,36 months,Verified,60000.00,0.2364,251.46,0.1038,7750.00,19,1321.00
1011404,GA,INDIVIDUAL,5 years,wellsfargo,B,MORTGAGE,2021-11-11,2021-05-16,2021-07-13,Charged Off,2021-08-13,1238268,Debt Consolidation,B2,36 months,Verified,40000.00,0.1350,179.16,0.1065,5500.00,35,3398.00
864121,SC,INDIVIDUAL,10+ years,SAS Institute,B,MORTGAGE,2021-09-11,2021-05-13,2021-12-12,Charged Off,2022-01-12,1077282,Debt Consolidation,B5,36 months,Verified,61000.00,0.0915,199.26,0.1199,6000.00,22,3204.00
501044,NV,INDIVIDUAL,10+ years,The Boeing Company,B,MORTGAGE,2021-04-10,2021-05-16,2021-06-10,Charged Off,2021-07-10,643804,Debt Consolidation,B3,36 months,Verified,70000.00,0.1617,814.00,0.1062,25000.00,32,1033.00
423633,TX,INDIVIDUAL,5 years,ABCLEAN Inc.,B,MORTGAGE,2021-07-09,2021-05-16,2021-11-13,Charged Off,2021-12-13,498884,Debt Consolidation,B5,36 months,Verified,60000.00,0.1202,666.30,0.1221,20000.00,20,18564.00
979575,MD,INDIVIDUAL,6 years,Smith & Nephew,B,MORTGAGE,2021-10-11,2021-05-16,2021-12-14,Charged Off,2022-01-14,1202726,Debt Consolidation,B2,36 months,Verified,225000.00,0.0896,1140.07,0.1065,35000.00,48,35866.00
488657,MO,INDIVIDUAL,< 1 year,Envision,B,MORTGAGE,2021-03-10,2021-12-01,2021-09-11,Charged Off,2021-10-11,623292,Debt Consolidation,B4,36 months,Verified,98000.00,0.2102,654.71,0.1099,20000.00,35,14626.00
576077,CA,INDIVIDUAL,10+ years,Unified Healthcare Inc,B,MORTGAGE,2021-09-10,2021-05-16,2021-10-11,Charged Off,2021-11-11,740894,Debt Consolidation,B2,36 months,Verified,128899.92,0.1757,391.45,0.1075,12000.00,37,5074.00
445083,CA,INDIVIDUAL,1 year,Midwest Insurance Company,C,MORTGAGE,2021-10-09,2021-05-16,2021-04-10,Charged Off,2021-05-10,543196,Debt Consolidation,C2,36 months,Verified,107000.00,0.1705,669.26,0.1322,19800.00,35,4624.00
481015,FL,INDIVIDUAL,1 year,Sol MeliÃÂ¡ Vacation Club,C,MORTGAGE,2021-02-10,2021-10-13,2021-02-13,Charged Off,2021-03-13,611645,Debt Consolidation,C2,36 months,Verified,65000.00,0.1429,674.90,0.1311,20000.00,33,23655.00
